step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
6584,2023-07-03 13:32:27.896413823,1,193.5,3.0,-0.05710111820429248,0.025398218204301576,0.009999999999990905,0.0217029
6585,2023-07-03 13:32:27.896413823,2,193.5,1.0,-0.21129542322316353,0.17959252322317262,0.009999999999990905,0.0217029
6586,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.05710111820429248,0.025398218204301576,0.009999999999990905,0.0217029
6587,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.07569390435156201,0.04399100435157111,0.009999999999990905,0.0217029
6588,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.05819361820429248,0.025398218204301576,0.009999999999990905,0.0227954
6589,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.08958754241218186,0.056792142412190966,0.009999999999990905,0.0227954
6590,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.21238792322316352,0.17959252322317262,0.009999999999990905,0.0227954
6591,2023-07-03 13:32:27.896413823,2,193.5,2.0,-0.07678640435156202,0.04399100435157111,0.009999999999990905,0.0227954
6592,2023-07-03 13:32:27.896413823,2,193.5,1.0,-0.21238792322316352,0.17959252322317262,0.009999999999990905,0.0227954
6593,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.11311161803553563,0.08031621803554471,0.009999999999990905,0.0227954
6594,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.07678640435156202,0.04399100435157111,0.009999999999990905,0.0227954
6595,2023-07-03 13:32:27.896413823,1,193.5,3.0,-0.14637968482437283,0.11358428482438193,0.009999999999990905,0.0227954
6596,2023-07-03 13:32:27.896442734,1,193.5,3.0,-0.27218785991223865,0.24228355991224776,0.009999999999990905,0.0199043
6597,2023-07-03 13:32:27.896442734,1,193.5,2.0,-0.11022051803553562,0.08031621803554471,0.009999999999990905,0.0199043
6599,2023-07-03 13:32:27.896442734,1,193.5,2.0,-0.23149640733819726,0.20159210733820634,0.009999999999990905,0.0199043
6600,2023-07-03 13:32:27.896442734,1,193.5,1.0,-0.07389530435156202,0.04399100435157111,0.009999999999990905,0.0199043
6601,2023-07-03 13:32:27.896442734,1,193.5,3.0,-0.14473468482437285,0.11358428482438193,0.009999999999990905,0.0211504
6602,2023-07-03 13:32:27.896442734,2,193.5,1.0,-0.06706890464462543,0.03591850464463453,0.009999999999990905,0.0211504
6604,2023-07-03 13:32:27.896442734,1,193.5,3.0,-0.21252995751852471,0.18137955751853382,0.009999999999990905,0.0211504
6606,2023-07-03 13:32:27.896442734,1,193.5,2.0,-0.16312341305470424,0.13197301305471332,0.009999999999990905,0.0211504
6607,2023-07-03 13:32:27.896442734,1,193.5,1.0,-0.15814149102149877,0.12699109102150788,0.009999999999990905,0.0211504
6608,2023-07-03 13:32:27.896442734,1,193.5,2.0,-0.14473468482437285,0.11358428482438193,0.009999999999990905,0.0211504
6609,2023-07-03 13:32:27.896442734,1,193.5,1.0,-0.08194683640859406,0.05079643640860315,0.009999999999990905,0.0211504
6610,2023-07-03 13:32:27.896442734,1,193.5,1.0,-0.2851325820430067,0.25398218204301576,0.009999999999990905,0.0211504
6611,2023-07-03 13:32:27.896442734,2,193.5,3.0,-0.11146661803553562,0.08031621803554471,0.009999999999990905,0.0211504
6612,2023-07-03 13:32:27.896442734,1,193.5,2.0,-0.21074292322316351,0.17959252322317262,0.009999999999990905,0.0211504
6613,2023-07-03 13:32:27.896442734,1,193.5,1.0,-0.08794254241218187,0.056792142412190966,0.009999999999990905,0.0211504
6614,2023-07-03 13:32:27.896442734,1,193.5,3.0,-0.05654861820429248,0.025398218204301576,0.009999999999990905,0.0211504
6615,2023-07-03 13:32:27.896442734,1,193.5,1.0,-0.05654861820429248,0.025398218204301576,0.009999999999990905,0.0211504
6616,2023-07-03 13:32:27.896984494,1,193.49,3.0,-0.10733661803553562,0.08031621803554471,0.009999999999990905,0.0170204
6617,2023-07-03 13:32:27.896984494,1,193.49,2.0,-0.12538727612859296,0.09836687612860205,0.009999999999990905,0.0170204
6618,2023-07-03 13:32:27.896984494,1,193.49,2.0,-0.15401149102149878,0.12699109102150788,0.009999999999990905,0.0170204
6619,2023-07-03 13:32:27.896984494,1,193.49,3.0,-0.10321505461289564,0.07619465461290473,0.009999999999990905,0.0170204
6620,2023-07-03 13:32:27.897200212,2,193.48,3.0,-0.05230711820432091,0.025398218204301576,0.010000000000019327,0.0169089
6621,2023-07-03 13:32:27.897200212,1,193.48,3.0,-0.05230711820432091,0.025398218204301576,0.010000000000019327,0.0169089
6622,2023-07-03 13:32:27.897200212,2,193.48,3.0,-0.05230711820432091,0.025398218204301576,0.010000000000019327,0.0169089
6623,2023-07-03 13:32:27.897200212,1,193.48,1.0,-0.20650142322319195,0.17959252322317262,0.010000000000019327,0.0169089
6624,2023-07-03 13:32:27.897200212,1,193.48,2.0,-0.0527793182043209,0.025398218204301576,0.010000000000019327,0.0173811
6626,2023-07-03 13:32:27.897200212,2,193.48,3.0,-0.28136328204303507,0.25398218204301576,0.010000000000019327,0.0173811
6627,2023-07-03 13:32:27.897200212,1,193.48,3.0,-0.1664928703093626,0.13911177030934327,0.010000000000019327,0.0173811
6628,2023-07-03 13:32:27.897200212,1,193.48,2.0,-0.0527793182043209,0.025398218204301576,0.010000000000019327,0.0173811
6629,2023-07-03 13:32:27.897200212,1,193.48,1.0,-0.06329960464465385,0.03591850464463453,0.010000000000019327,0.0173811
6630,2023-07-03 13:32:27.911853167,1,193.47,1.0,-0.18753653607108034,0.16063243607108943,0.009999999999990905,0.0169041
6631,2023-07-03 13:32:27.911853167,1,193.47,3.0,-0.10722031803553561,0.08031621803554471,0.009999999999990905,0.0169041
6632,2023-07-03 13:32:27.911853167,1,193.47,1.0,-0.06282260464462544,0.03591850464463453,0.009999999999990905,0.0169041
6633,2023-07-03 13:32:27.911853167,1,193.47,1.0,-0.10722031803553561,0.08031621803554471,0.009999999999990905,0.0169041
6634,2023-07-03 13:32:27.911853167,1,193.47,3.0,-0.05281801820429248,0.025398218204301576,0.009999999999990905,0.0174198
6635,2023-07-03 13:32:27.911853167,1,193.47,2.0,-0.05281801820429248,0.025398218204301576,0.009999999999990905,0.0174198
6636,2023-07-03 13:32:27.911853167,1,193.47,1.0,-0.09461716911272636,0.06719736911273545,0.009999999999990905,0.0174198
6638,2023-07-03 13:32:27.911853167,2,193.47,2.0,-0.30564334061867743,0.27822354061868654,0.009999999999990905,0.0174198
6639,2023-07-03 13:32:27.911853167,1,193.47,2.0,-0.21917214239334737,0.19175234239335648,0.009999999999990905,0.0174198
6640,2023-07-03 13:32:27.911932438,2,193.47,3.0,-0.19391105450150647,0.16654725450151556,0.009999999999990905,0.0173638
6641,2023-07-03 13:32:27.911932438,1,193.47,1.0,-0.20695632322316354,0.17959252322317262,0.009999999999990905,0.0173638
6643,2023-07-03 13:32:27.911932438,1,193.47,2.0,-0.05276201820429248,0.025398218204301576,0.009999999999990905,0.0173638
6644,2023-07-03 13:32:27.911932438,1,193.47,2.0,-0.10768001803553562,0.08031621803554471,0.009999999999990905,0.0173638
6645,2023-07-03 13:32:27.911932438,2,193.47,1.0,-0.28134598204300665,0.25398218204301576,0.009999999999990905,0.0173638
6646,2023-07-03 13:32:27.911932438,1,193.47,3.0,-0.27229534631376895,0.24493154631377806,0.009999999999990905,0.0173638
6647,2023-07-03 13:32:27.912487549,1,193.47,1.0,-0.2805206820430067,0.25398218204301576,0.009999999999990905,0.0165385
6648,2023-07-03 13:32:27.912573533,1,193.47,2.0,-0.06235340464462544,0.03591850464463453,0.009999999999990905,0.0164349
6649,2023-07-03 13:32:27.915009347,1,193.47,1.0,-0.27539099990561366,0.24885069990562278,0.009999999999990905,0.0165403
6650,2023-07-03 13:32:27.915289297,1,193.47,1.0,-0.14008298482437284,0.11358428482438193,0.009999999999990905,0.0164987
6651,2023-07-03 13:32:27.916188405,1,193.48,1.0,-0.041844118204301575,0.025398218204301576,0.0,0.0164459
6653,2023-07-03 13:32:27.916896261,2,193.48,1.0,-0.04183191820430157,0.025398218204301576,0.0,0.0164337
6654,2023-07-03 13:32:27.916925632,1,193.48,2.0,-0.05233910464463453,0.03591850464463453,0.0,0.0164206
6656,2023-07-03 13:32:27.917026298,1,193.48,2.0,-0.06722923640860315,0.05079643640860315,0.0,0.0164328
6657,2023-07-03 13:32:27.917044073,2,193.48,2.0,-0.11479987612860205,0.09836687612860205,0.0,0.016433
6658,2023-07-03 13:32:27.917047710,1,193.48,3.0,-0.09671311803554472,0.08031621803554471,0.0,0.0163969
6659,2023-07-03 13:32:27.917062593,1,193.48,2.0,-0.162304055585053,0.145901655585053,0.0,0.0164024
6660,2023-07-03 13:32:27.917072736,1,193.48,3.0,-0.13278295743821736,0.11638925743821735,0.0,0.0163937
6661,2023-07-03 13:32:27.917078895,1,193.48,2.0,-0.19956835608206452,0.18314915608206453,0.0,0.0164192
6662,2023-07-03 13:32:27.917126871,1,193.48,3.0,-0.14341909102150788,0.12699109102150788,0.0,0.016428
6663,2023-07-03 13:32:27.917165331,1,193.48,1.0,-0.15351559083772776,0.13677359083772775,0.0,0.016742
6664,2023-07-03 13:32:27.917165331,2,193.48,2.0,-0.19633452322317263,0.17959252322317262,0.0,0.016742
6665,2023-07-03 13:32:27.917217175,1,193.48,1.0,-0.2804659820430351,0.25398218204301576,0.010000000000019327,0.0164838
6666,2023-07-03 13:32:28.072343618,2,193.46,2.0,-0.06227881820428338,0.025398218204301576,0.01999999999998181,0.0168806
6667,2023-07-03 13:32:28.072343618,2,193.46,1.0,-0.06227881820428338,0.025398218204301576,0.01999999999998181,0.0168806
6668,2023-07-03 13:32:28.072343618,1,193.46,3.0,-0.5448449640860134,0.5079643640860315,0.01999999999998181,0.0168806
6669,2023-07-03 13:32:28.072343618,1,193.46,3.0,-0.16638661023420306,0.12950601023422126,0.01999999999998181,0.0168806
6670,2023-07-03 13:32:28.072378449,1,193.46,2.0,-0.1615789499527932,0.12442534995281139,0.01999999999998181,0.0171536
6671,2023-07-03 13:32:28.072378449,2,193.46,1.0,-0.07307210464461635,0.03591850464463453,0.01999999999998181,0.0171536
6672,2023-07-03 13:32:28.072378449,1,193.46,3.0,-0.06255181820428339,0.025398218204301576,0.01999999999998181,0.0171536
6673,2023-07-03 13:32:28.072378449,1,193.46,3.0,-0.11746981803552653,0.08031621803554471,0.01999999999998181,0.0171536
6674,2023-07-03 13:32:28.072378449,1,193.46,2.0,-0.07307210464461635,0.03591850464463453,0.01999999999998181,0.0171536
6675,2023-07-03 13:32:28.207975961,1,193.47,3.0,-0.0790995749764057,0.062212674976405695,0.0,0.0168869
6676,2023-07-03 13:32:28.207975961,1,193.47,2.0,-0.19647942322317263,0.17959252322317262,0.0,0.0168869
6677,2023-07-03 13:32:28.207975961,2,193.47,1.0,-0.26831643251244164,0.25142953251244166,0.0,0.0168869
6678,2023-07-03 13:32:28.208064517,2,193.47,1.0,-0.27303273017994145,0.25650943017994143,0.0,0.0165233
6679,2023-07-03 13:32:28.208311594,1,193.47,2.0,-0.29068918204302596,0.25398218204301576,0.020000000000010232,0.016707
6680,2023-07-03 13:32:28.208342577,1,193.47,2.0,-0.09876297497641592,0.062212674976405695,0.020000000000010232,0.0165503
6681,2023-07-03 13:32:28.251248100,1,193.47,3.0,-0.17562447030935352,0.13911177030934327,0.020000000000010232,0.0165127
6682,2023-07-03 13:32:28.668521039,1,193.45,2.0,-0.1037448424121921,0.056792142412190966,0.030000000000001137,0.0169527
6683,2023-07-03 13:32:28.668521039,1,193.45,1.0,-0.07235091820430271,0.025398218204301576,0.030000000000001137,0.0169527
6684,2023-07-03 13:32:28.668521039,1,193.45,2.0,-0.12726891803554585,0.08031621803554471,0.030000000000001137,0.0169527
6685,2023-07-03 13:32:28.668521039,2,193.45,1.0,-0.1037448424121921,0.056792142412190966,0.030000000000001137,0.0169527
6686,2023-07-03 13:32:28.668521039,1,193.45,2.0,-0.08340890464463567,0.03591850464463453,0.030000000000001137,0.0174904
6687,2023-07-03 13:32:28.668521039,1,193.45,1.0,-0.12780661803554585,0.08031621803554471,0.030000000000001137,0.0174904
6688,2023-07-03 13:32:28.668521039,1,193.45,2.0,-0.07288861820430272,0.025398218204301576,0.030000000000001137,0.0174904
6689,2023-07-03 13:32:28.668521039,1,193.45,2.0,-0.12780661803554585,0.08031621803554471,0.030000000000001137,0.0174904
6690,2023-07-03 13:32:28.668521039,1,193.45,1.0,-0.07288861820430272,0.025398218204301576,0.030000000000001137,0.0174904
6691,2023-07-03 13:32:28.668521039,1,193.45,1.0,-0.1042825424121921,0.056792142412190966,0.030000000000001137,0.0174904
6693,2023-07-03 13:32:28.668551517,1,193.45,3.0,-0.16114068482438307,0.11358428482438193,0.030000000000001137,0.0175564
6696,2023-07-03 13:32:28.668551517,2,193.45,2.0,-0.1866681703093444,0.13911177030934327,0.030000000000001137,0.0175564
6697,2023-07-03 13:32:28.668551517,1,193.45,1.0,-0.14258783075502252,0.09503143075502138,0.030000000000001137,0.0175564
6699,2023-07-03 13:32:28.668557983,1,193.45,2.0,-0.10955807497640682,0.062212674976405695,0.030000000000001137,0.0173454
6700,2023-07-03 13:32:28.668557983,1,193.45,1.0,-0.07274361820430271,0.025398218204301576,0.030000000000001137,0.0173454
6701,2023-07-03 13:32:28.668557983,1,193.45,2.0,-0.1041375424121921,0.056792142412190966,0.030000000000001137,0.0173454
6702,2023-07-03 13:32:28.668557983,1,193.45,1.0,-0.1191824092892702,0.07183700928926906,0.030000000000001137,0.0173454
6703,2023-07-03 13:32:28.668557983,1,193.45,2.0,-0.22693792322317374,0.17959252322317262,0.030000000000001137,0.0173454
6704,2023-07-03 13:32:28.668790859,1,193.44,1.0,-0.07312610464464477,0.03591850464463453,0.020000000000010232,0.0172076
6705,2023-07-03 13:32:28.668790859,1,193.44,3.0,-0.21680012322318287,0.17959252322317262,0.020000000000010232,0.0172076
6707,2023-07-03 13:32:28.668790859,1,193.44,1.0,-0.06260581820431181,0.025398218204301576,0.020000000000010232,0.0172076
6708,2023-07-03 13:32:28.668790859,1,193.44,1.0,-0.06260581820431181,0.025398218204301576,0.020000000000010232,0.0172076
6709,2023-07-03 13:32:28.668790859,2,193.44,3.0,-0.21680012322318287,0.17959252322317262,0.020000000000010232,0.0172076
6710,2023-07-03 13:32:28.689845804,2,193.43,3.0,-0.06229651820428339,0.025398218204301576,0.01999999999998181,0.0168983
6713,2023-07-03 13:32:28.689845804,1,193.43,1.0,-0.07281680464461635,0.03591850464463453,0.01999999999998181,0.0168983
6714,2023-07-03 13:32:28.689845804,2,193.43,1.0,-0.07328820464461634,0.03591850464463453,0.01999999999998181,0.0173697
6715,2023-07-03 13:32:28.689845804,1,193.43,2.0,-0.06276791820428339,0.025398218204301576,0.01999999999998181,0.0173697
6716,2023-07-03 13:32:28.689845804,1,193.43,3.0,-0.06276791820428339,0.025398218204301576,0.01999999999998181,0.0173697
6717,2023-07-03 13:32:28.689845804,1,193.43,3.0,-0.19393483194904004,0.15656513194905822,0.01999999999998181,0.0173697
6718,2023-07-03 13:32:28.698534643,1,193.42,3.0,-0.07259600464464476,0.03591850464463453,0.020000000000010232,0.0166775
6719,2023-07-03 13:32:28.698534643,2,193.42,3.0,-0.062075718204311806,0.025398218204301576,0.020000000000010232,0.0166775
6720,2023-07-03 13:32:29.032790053,1,193.43,2.0,-0.15327189083772774,0.13677359083772775,0.0,0.0164983
6721,2023-07-03 13:32:29.032819884,1,193.43,2.0,-0.13317575743821736,0.11638925743821735,0.0,0.0167865
6722,2023-07-03 13:32:29.032819884,1,193.43,3.0,-0.13311005743821736,0.11638925743821735,0.0,0.0167208
6724,2023-07-03 13:32:29.032827591,1,193.43,1.0,-0.1181867728172063,0.1015928728172063,0.0,0.0165939
6725,2023-07-03 13:32:29.032903235,2,193.43,2.0,-0.10073456012724241,0.08423636012724241,0.0,0.0164982
6726,2023-07-03 13:32:29.032908388,1,193.43,1.0,-0.0788788749764057,0.062212674976405695,0.0,0.0166662
6728,2023-07-03 13:32:29.032931285,2,193.43,3.0,-0.06721113640860316,0.05079643640860315,0.0,0.0164147
6729,2023-07-03 13:32:29.032943876,1,193.43,2.0,-0.060718604351571115,0.04399100435157111,0.0,0.0167276
6730,2023-07-03 13:32:29.033130397,2,193.43,1.0,-0.14100304995281138,0.12442534995281139,0.0,0.0165777
6731,2023-07-03 13:32:29.033130397,1,193.43,2.0,-0.09689391803554472,0.08031621803554471,0.0,0.0165777
6732,2023-07-03 13:32:29.355245701,1,193.43,1.0,-0.07241560464461634,0.03591850464463453,0.01999999999998181,0.0164971
6733,2023-07-03 13:32:30.418133910,1,193.44,3.0,-0.052365704644634525,0.03591850464463453,0.0,0.0164472
6734,2023-07-03 13:32:30.465785855,1,193.44,1.0,-0.27042218204301577,0.25398218204301576,0.0,0.01644
6735,2023-07-03 13:32:30.465816686,1,193.44,1.0,-0.15554457030934327,0.13911177030934327,0.0,0.0164328
6736,2023-07-03 13:32:30.465841187,2,193.44,2.0,-0.2259602727176414,0.20943907271764142,0.0,0.0165212
6737,2023-07-03 13:32:30.662208744,2,193.43,3.0,-0.07271860464461634,0.03591850464463453,0.01999999999998181,0.0168001
6738,2023-07-03 13:32:30.662208744,1,193.43,3.0,-0.12103646012722422,0.08423636012724241,0.01999999999998181,0.0168001
6739,2023-07-03 13:32:30.662208744,1,193.42,1.0,-0.22639262322317377,0.17959252322317262,0.030000000000001137,0.0168001
6740,2023-07-03 13:32:30.662208744,1,193.41,1.0,-0.1286371092892611,0.07183700928926906,0.03999999999999204,0.0168001
6741,2023-07-03 13:32:30.662208744,2,193.41,1.0,-0.08295851820429362,0.025398218204301576,0.03999999999999204,0.0175603
6742,2023-07-03 13:32:30.662208744,2,193.41,2.0,-0.08295851820429362,0.025398218204301576,0.03999999999999204,0.0175603
6743,2023-07-03 13:32:30.662208744,2,193.41,1.0,-0.4167453464463373,0.35918504644634525,0.03999999999999204,0.0175603
6744,2023-07-03 13:32:30.662208744,1,193.41,3.0,-0.23715282322316467,0.17959252322317262,0.03999999999999204,0.0175603
6745,2023-07-03 13:32:30.662208744,1,193.41,2.0,-0.23715282322316467,0.17959252322317262,0.03999999999999204,0.0175603
6746,2023-07-03 13:32:30.662208744,2,193.41,1.0,-0.15259173075501342,0.09503143075502138,0.03999999999999204,0.0175603
6747,2023-07-03 13:32:31.629494133,1,193.42,1.0,-0.19610622322317262,0.17959252322317262,0.0,0.0165137
6748,2023-07-03 13:32:31.629494133,1,193.42,2.0,-0.2704958820430158,0.25398218204301576,0.0,0.0165137
6749,2023-07-03 13:32:31.629663718,1,193.43,3.0,-0.041868218204301574,0.025398218204301576,0.0,0.01647
6750,2023-07-03 13:32:31.630189586,1,193.43,2.0,-0.28093088204300665,0.25398218204301576,0.009999999999990905,0.0169487
6751,2023-07-03 13:32:31.630189586,1,193.44,3.0,-0.19654122322317263,0.17959252322317262,0.0,0.0169487
6752,2023-07-03 13:32:31.630189586,1,193.44,1.0,-0.33801857214217884,0.32126487214217886,0.0,0.0167537
6754,2023-07-03 13:32:32.595072837,2,193.44,1.0,-0.08859070928926906,0.07183700928926906,0.0,0.0167537
6755,2023-07-03 13:32:32.595072837,1,193.45,1.0,-0.16042771857853813,0.14367401857853812,0.0,0.0167537
6756,2023-07-03 13:32:33.243289410,1,193.42,2.0,-0.11377896911273659,0.06719736911273545,0.030000000000001137,0.0165816
6757,2023-07-03 13:32:33.243289410,2,193.42,3.0,-0.22617412322317376,0.17959252322317262,0.030000000000001137,0.0165816
6758,2023-07-03 13:32:33.686228566,2,193.41,1.0,-0.16014698482438305,0.11358428482438193,0.030000000000001137,0.0165627
6759,2023-07-03 13:32:33.686228566,1,193.41,1.0,-0.22615522322317377,0.17959252322317262,0.030000000000001137,0.0165627
6760,2023-07-03 13:32:33.686228566,1,193.41,1.0,-0.18567447030934442,0.13911177030934327,0.030000000000001137,0.0165627
6761,2023-07-03 13:32:35.190421486,1,193.41,2.0,-0.290444382043026,0.25398218204301576,0.020000000000010232,0.0164622
6762,2023-07-03 13:32:35.338561366,1,193.42,1.0,-0.09383916911275478,0.06719736911273545,0.010000000000019327,0.0166418
6763,2023-07-03 13:32:35.404093914,1,193.43,2.0,-0.06047380435157111,0.04399100435157111,0.0,0.0164828
6764,2023-07-03 13:32:35.575690444,1,193.41,1.0,-0.062250418204311805,0.025398218204301576,0.020000000000010232,0.0168522
6766,2023-07-03 13:32:35.575690444,2,193.41,2.0,-0.290834382043026,0.25398218204301576,0.020000000000010232,0.0168522
6767,2023-07-03 13:32:35.575690444,1,193.4,1.0,-0.12716841803554585,0.08031621803554471,0.030000000000001137,0.0168522
